word,part_of_speech,observations,avg_gender_score,p_value
characterize,VERB,74,0.34770270270270265,0.3432483712217253
accessible,ADJ,74,0.1586486486486486,6.733278094799004e-06
hand,NOUN,74,0.4810810810810811,0.19068241127912822
intern,NOUN,74,0.5414864864864865,0.012207108184278323
deliver,VERB,74,0.43418918918918914,0.5524634611014055
wonderful,ADJ,74,0.3316216216216217,0.2356876266880389
monitor,VERB,73,0.5182191780821914,0.05535150716077744
climate,NOUN,73,0.24095890410958898,0.005491689199285747
third,ADJ,73,0.4495890410958903,0.473292771216675
chief,NOUN,73,0.3050684931506852,0.1193608036382291
prior,ADJ,73,0.36821917808219184,0.5505421762094804
link,VERB,73,0.32904109589041103,0.2819341427099207
village,NOUN,73,0.28794520547945207,0.07195630890176372
remain,VERB,73,0.3045205479452055,0.1193608036382291
innovative,ADJ,73,0.27876712328767134,0.04112781688093937
curation,NOUN,73,0.5058904109589042,0.09377462063646112
endowment,NOUN,73,0.36780821917808215,0.5505421762094804
room,NOUN,73,0.39534246575342463,0.9050233195741221
wide,ADJ,73,0.3908219178082192,0.9050233195741221
fly,VERB,72,0.3234722222222222,0.22788706101206724
interview,VERB,72,0.6173611111111114,0.00024802569321784605
infant,NOUN,72,0.6177777777777779,0.00024802569321784605
sea,NOUN,72,0.267638888888889,0.02922779193593704
brazilian,ADJ,72,0.2713888888888889,0.02922779193593704
neuron,NOUN,72,0.4034722222222222,0.9043932085278638
verify,VERB,72,0.4229166666666666,0.7185751547709457
discovery,NOUN,72,0.2594444444444444,0.011309723461597115
encoding,NOUN,72,0.2826388888888889,0.05291896327319803
bee,NOUN,72,0.29013888888888884,0.05291896327319803
spectral,ADJ,72,0.20805555555555555,0.0003990243040419394
heart,NOUN,72,0.3633333333333333,0.6302116542762046
biostatistician,ADJ,72,0.3552777777777778,0.4700059517741401
lentivirus,NOUN,72,0.2915277777777778,0.05291896327319803
healthcare,NOUN,71,0.48535211267605644,0.14734308904449991
artistic,ADJ,71,0.4694366197183099,0.22730990950355554
melanoma,NOUN,71,0.2525352112676057,0.007292136626244703
word,NOUN,71,0.46619718309859165,0.22730990950355554
sp,NOUN,71,0.23591549295774653,0.00333525394022723
transfection,NOUN,71,0.46352112676056345,0.33418245555640336
devote,VERB,71,0.4459154929577465,0.4689388342015846
mitochondrial,ADJ,71,0.37042253521126756,0.7159765866904511
secondary,ADJ,71,0.3180281690140846,0.18121703995166047
answer,VERB,71,0.4290140845070424,0.629266223725969
define,VERB,71,0.25605633802816896,0.01497096290330575
complete,ADJ,71,0.27521126760563375,0.02891796600636895
beam,NOUN,71,0.2064788732394366,0.0005737059447335842
trap,NOUN,71,0.16816901408450705,1.5302825808032877e-05
prototype,NOUN,71,0.2521126760563381,0.007292136626244703
low,ADJ,71,0.29690140845070423,0.09061445822314292
epidemiological,ADJ,71,0.45985915492957746,0.33418245555640336
control,VERB,71,0.31830985915492954,0.18121703995166047
raise,VERB,70,0.3905714285714286,0.9034405999526982
campaign,NOUN,70,0.31728571428571434,0.1803750092340755
embryonic,ADJ,70,0.4425714285714286,0.6250410361573006
example,NOUN,70,0.252,0.009829217811648534
efficient,ADJ,70,0.45728571428571413,0.32795327490576914
building,NOUN,70,0.304,0.112846029575481
old,ADJ,70,0.41100000000000003,0.999999999999998
phenotype,NOUN,70,0.44842857142857145,0.46335536427881463
following,ADJ,70,0.17942857142857138,7.285523472940339e-05
conceptualization,NOUN,70,0.4441428571428573,0.46335536427881463
supplementary,ADJ,70,0.3411428571428573,0.27366751055570665
renal,ADJ,70,0.26857142857142857,0.019773445237699614
biostatistic,NOUN,70,0.2588571428571429,0.019773445237699614
synthetic,ADJ,70,0.18657142857142855,0.00021431591734524417
transcriptome,NOUN,69,0.25492753623188413,0.01321972275535958
psychology,NOUN,69,0.4517391304347826,0.38901793816041075
own,ADJ,69,0.3318840579710146,0.21917861895677224
sensitivity,NOUN,69,0.36086956521739133,0.4618329980922109
man,NOUN,69,0.25985507246376804,0.01321972275535958
regulatory,ADJ,69,0.537826086956522,0.018951839143046233
hour,NOUN,69,0.49391304347826087,0.10909681224871587
dental,ADJ,69,0.40144927536231884,1.0
distribute,VERB,69,0.3723188405797101,0.6239502923801032
gathering,NOUN,69,0.48826086956521736,0.17543423442384626
morphological,ADJ,69,0.22840579710144926,0.0028258461763013528
experimentation,NOUN,69,0.3871014492753624,0.8064248760136437
formulation,NOUN,69,0.25840579710144923,0.01321972275535958
outline,NOUN,69,0.6060869565217392,0.0011867776849999248
criterion,NOUN,68,0.43911764705882367,0.6205992294405687
crystallization,NOUN,68,0.37029411764705883,0.7106062137006048
integration,NOUN,68,0.27338235294117647,0.03417212400499818
policy,NOUN,68,0.33588235294117647,0.2647079639321394
arrangement,NOUN,68,0.451764705882353,0.4576816291084995
nuclear,ADJ,68,0.39838235294117647,0.9999999999999982
chromosome,NOUN,68,0.45441176470588246,0.4576816291084995
therapist,NOUN,68,0.7148529411764708,2.885821308857807e-07
metabolic,ADJ,68,0.3126470588235295,0.17236393344641604
sub,NOUN,68,0.4211764705882354,0.8045474136192597
film,NOUN,68,0.32750000000000007,0.2647079639321394
depth,NOUN,68,0.2685294117647059,0.03417212400499818
motivate,VERB,68,0.31926470588235284,0.17236393344641604
frequency,NOUN,67,0.3328358208955225,0.31754280267847296
microbial,ADJ,67,0.42895522388059704,0.7089495618412613
adaptation,NOUN,67,0.2964179104477612,0.07932173983378824
worm,NOUN,67,0.26805970149253733,0.017629327237181133
incorporate,VERB,67,0.43000000000000005,0.7089495618412613
name,VERB,67,0.19134328358208955,0.00023094485911443448
evolution,NOUN,67,0.20880597014925364,0.0006344990285954954
power,NOUN,67,0.2083582089552239,0.0006344990285954954
daily,ADJ,67,0.6232835820895523,0.00039258818248475314
live,VERB,67,0.3385074626865671,0.31754280267847296
rat,ADJ,67,0.35164179104477605,0.45378535799569786
address,NOUN,67,0.25089552238805973,0.008516279991356943
cover,VERB,67,0.29641791044776117,0.07932173983378824
larvae,NOUN,67,0.3077611940298508,0.13305350416084175
inform,VERB,67,0.41761194029850757,0.900987368196511
capture,VERB,67,0.3680597014925374,0.6176655022460743
list,VERB,67,0.3313432835820896,0.31754280267847296
methylation,NOUN,67,0.25462686567164183,0.017629327237181133
loan,VERB,67,0.2028358208955223,0.0006344990285954954
cytometer,NOUN,67,0.39970149253731346,1.0
short,ADJ,67,0.35373134328358213,0.45378535799569786
revised,ADJ,66,0.5090909090909091,0.10080960450935814
main,ADJ,66,0.4768181818181819,0.21104238732924507
symposium,NOUN,66,0.3825757575757577,0.8999107528731926
o,NOUN,66,0.4366666666666667,0.6169867140429811
mutagenesis,NOUN,66,0.4851515151515152,0.16540163206650982
transformation,NOUN,66,0.41833333333333333,0.8025495862155507
epithelial,ADJ,66,0.3837878787878788,0.8999107528731926
progress,NOUN,66,0.4554545454545454,0.31709468922816797
swiss,ADJ,66,0.19242424242424241,0.0003406100442945528
oblige,VERB,66,0.34348484848484845,0.37812154572420764
pharmacist,NOUN,66,0.5490909090909091,0.01609794427591712
prostate,NOUN,66,0.415,0.8025495862155507
place,NOUN,66,0.43696969696969695,0.6169867140429811
danish,ADJ,66,0.34242424242424246,0.37812154572420764
moral,ADJ,66,0.4057575757575758,1.0
prof,NOUN,66,0.3240909090909091,0.25680807817710255
morphology,NOUN,66,0.36227272727272725,0.5292113752923453
checking,NOUN,65,0.5684615384615386,0.010745779841196942
intensive,ADJ,65,0.43215384615384617,0.6120747422114075
stress,NOUN,65,0.3970769230769231,0.8997945731578627
tumour,NOUN,65,0.3961538461538462,0.8997945731578627
kidney,NOUN,65,0.39738461538461534,0.8997945731578627
technologist,NOUN,65,0.5496923076923077,0.021813526113046926
count,NOUN,65,0.389076923076923,0.8997945731578627
consideration,NOUN,65,0.22153846153846152,0.003202382486832172
commercial,ADJ,65,0.309076923076923,0.1641848569911757
basic,ADJ,65,0.20676923076923073,0.0013149644308471527
pharmacy,NOUN,65,0.528,0.0416689773078126
estimate,VERB,65,0.42215384615384627,0.7998835389417973
guidance,VERB,65,0.48369230769230775,0.20416687361197544
european,ADJ,65,0.4603076923076923,0.4466790505180712
abstract,ADJ,65,0.4441538461538463,0.6120747422114075
respondent,NOUN,65,0.4796923076923077,0.20416687361197544
email,NOUN,65,0.363076923076923,0.5285913785005368
start,NOUN,64,0.35062499999999996,0.4446835527009151
organizational,ADJ,64,0.6928125000000002,2.464544668816839e-06
diet,NOUN,64,0.46156249999999993,0.37123886847476306
regulation,NOUN,64,0.4454687499999999,0.5231847120703622
beamtime,NOUN,64,0.2881250000000001,0.07301064401096138
ligand,NOUN,64,0.15546874999999996,1.534271551653675e-05
college,NOUN,64,0.29203125,0.07301064401096138
isciii,NOUN,64,0.25859375,0.020665207449279317
oil,NOUN,64,0.26484375,0.020665207449279317
fig,NOUN,64,0.35921875000000003,0.4446835527009151
tribute,NOUN,64,0.23953124999999995,0.009971177760500237
fiber,NOUN,64,0.28984375,0.07301064401096138
competent,ADJ,64,0.60828125,0.001892060413404084
interviewer,NOUN,63,0.6103174603174604,0.0010946472410873049
locality,NOUN,63,0.22920634920634916,0.004448887185128219
pharmd,NOUN,63,0.7722222222222223,5.590854203306842e-09
creative,ADJ,63,0.2704761904761904,0.05233887530814793
labeling,NOUN,63,0.46476190476190476,0.3037254819816027
facilitation,NOUN,63,0.49492063492063487,0.12259099317067751
summary,NOUN,63,0.46730158730158744,0.3037254819816027
know,VERB,63,0.2961904761904761,0.09316441594440117
registration,NOUN,63,0.44396825396825396,0.6072878603563074
uv,NOUN,63,0.34634920634920635,0.36769892051162834
detect,VERB,63,0.40650793650793654,0.9999999999999983
gps,NOUN,63,0.5838095238095238,0.006299736436747402
direct,ADJ,63,0.4814285714285715,0.19840928657636608
epidemiology,NOUN,63,0.415079365079365,0.7972280961737679
meet,VERB,63,0.37206349206349215,0.6998140363308576
african,ADJ,63,0.2744444444444445,0.05233887530814793
impact,NOUN,63,0.24206349206349195,0.013635247865800136
light,NOUN,63,0.2822222222222222,0.05233887530814793
gracious,ADJ,62,0.3717741935483871,0.7953233893791747
say,VERB,62,0.30306451612903224,0.1181888836049517
tuberculosis,NOUN,62,0.37596774193548393,0.7953233893791747
substrate,NOUN,62,0.24451612903225806,0.013437775147725053
resonance,NOUN,62,0.2812903225806451,0.06796184326978638
intramural,ADJ,62,0.5737096774193549,0.008799516025234464
emergency,NOUN,62,0.4359677419354839,0.5181752282857341
query,NOUN,62,0.3661290322580645,0.6037702526151237
randomization,NOUN,62,0.4001612903225807,1.0
neuronal,ADJ,62,0.4129032258064515,0.8971945048374821
block,NOUN,62,0.39677419354838706,1.0
channel,NOUN,61,0.2642622950819672,0.03607745358917361
housing,NOUN,61,0.4767213114754099,0.2380952516587892
bat,NOUN,61,0.4708196721311475,0.35920496273444386
engineering,NOUN,61,0.190327868852459,0.0005399229589367924
module,NOUN,61,0.34983606557377056,0.5127732415118852
pattern,NOUN,61,0.3219672131147542,0.1931085970355394
respective,ADJ,61,0.3485245901639345,0.5127732415118852
end,NOUN,61,0.280327868852459,0.06732737345923433
collecting,NOUN,61,0.4734426229508195,0.35920496273444386
urine,NOUN,61,0.45950819672131143,0.35920496273444386
able,ADJ,61,0.33229508196721314,0.29856253041404524
duration,NOUN,61,0.36475409836065575,0.6946465724594574
m,VERB,61,0.4767213114754097,0.2380952516587892
possibility,NOUN,61,0.23098360655737704,0.008408790293463987
transcript,NOUN,61,0.6242622950819671,0.000349322880254208
fossil,NOUN,61,0.2242622950819672,0.0036373816322844994
principal,NOUN,61,0.38803278688524595,0.8959131176994629
md,NOUN,61,0.3908196721311475,0.8959131176994629
chart,NOUN,60,0.5853333333333335,0.0034580631516114135
status,NOUN,60,0.30999999999999994,0.14731277438631518
must,VERB,60,0.3403333333333333,0.35786419383104273
feature,NOUN,60,0.26649999999999996,0.024183693821292117
cryo,NOUN,60,0.4210000000000001,0.7919363534885048
parental,ADJ,60,0.31133333333333335,0.14731277438631518
everyone,NOUN,60,0.35866666666666663,0.511765643692534
city,NOUN,60,0.3776666666666666,0.6940303574562465
thin,ADJ,60,0.4606666666666665,0.42839866720194114
embed,VERB,60,0.5666666666666667,0.007914730043434993
economic,ADJ,59,0.32169491525423727,0.18336289475960704
pertain,VERB,59,0.16084745762711858,8.151340487711838e-05
hardware,NOUN,59,0.1452542372881356,2.2930328745988676e-05
sabbatical,ADJ,59,0.2,0.0007762327198839541
organizer,NOUN,59,0.3340677966101695,0.2878157904836943
japanese,ADJ,59,0.41661016949152546,0.8942909269853594
electrophoresis,NOUN,59,0.5422033898305084,0.045517729445594554
explanation,NOUN,59,0.29389830508474574,0.10977974581317079
analytic,ADJ,59,0.4188135593220339,0.8942909269853594
collector,NOUN,59,0.3501694915254239,0.42583659595674483
paraffin,NOUN,59,0.5262711864406779,0.045517729445594554
outbreak,NOUN,59,0.4886440677966101,0.23110867261495
matlab,NOUN,59,0.18796610169491526,0.0007762327198839541
rrna,NOUN,59,0.2396610169491525,0.015779210897076023
consent,VERB,59,0.6238983050847456,0.0011822992010485007
layout,NOUN,59,0.45932203389830506,0.3519001254328052
biostatistical,ADJ,59,0.42813559322033895,0.6901239778224502
consultancy,NOUN,59,0.3061016949152543,0.18336289475960704
respond,VERB,59,0.37542372881355934,0.7909208908928358
register,VERB,59,0.5645762711864407,0.011195667697351412
certain,ADJ,58,0.3760344827586207,0.687733036527671
piece,NOUN,58,0.40620689655172415,0.9999999999999987
t,NOUN,58,0.2655172413793103,0.04292538053562428
spectrometric,ADJ,58,0.3932758620689655,0.8934507204280067
pour,VERB,58,0.3925862068965517,0.8934507204280067
friendship,NOUN,58,0.22310344827586204,0.0029417453102021174
hormone,NOUN,58,0.4,0.9999999999999987
target,NOUN,58,0.27793103448275863,0.07988587887290213
reporting,NOUN,58,0.4970689655172414,0.18043740770926978
lecture,NOUN,58,0.3860344827586206,0.8934507204280067
kinase,NOUN,58,0.18568965517241381,0.0003897845257373778
cognitive,ADJ,58,0.4977586206896552,0.18043740770926978
accord,VERB,58,0.3348275862068966,0.3476366062269202
speak,VERB,58,0.3639655172413793,0.687733036527671
index,NOUN,57,0.23666666666666666,0.009759033723922714
cellular,ADJ,57,0.4352631578947369,0.6863584227459075
thermal,ADJ,57,0.34701754385964917,0.4164759307386634
radiology,NOUN,57,0.22859649122807016,0.009759033723922714
beetle,NOUN,57,0.2019298245614035,0.0016153390876102115
decade,NOUN,57,0.22333333333333327,0.004140618571089482
disclosure,NOUN,57,0.27228070175438596,0.04271994456112778
holotype,NOUN,57,0.27280701754385966,0.04271994456112778
found,VERB,57,0.39456140350877195,1.0
total,ADJ,57,0.3901754385964912,1.0
microbiological,ADJ,56,0.5851785714285713,0.008885118342350456
nomenclature,NOUN,56,0.18375,0.0008573253063514809
membrane,ADJ,56,0.3416071428571429,0.41624130394802084
enormous,ADJ,56,0.3344642857142857,0.27770549607047446
readability,NOUN,56,0.46696428571428583,0.33855325743449616
survival,NOUN,56,0.3382142857142857,0.27770549607047446
segmentation,NOUN,56,0.3241071428571428,0.27770549607047446
oligonucleotide,NOUN,56,0.38999999999999996,0.89140047332753
midwife,NOUN,56,0.7203571428571428,1.5945222647924358e-06
lot,NOUN,56,0.43678571428571417,0.6820322339900795
und,NOUN,56,0.45357142857142857,0.49452388107172107
dutch,ADJ,56,0.4960714285714284,0.21812102876474254
annual,ADJ,56,0.4237499999999999,0.7866896861580751
informative,ADJ,56,0.1521428571428571,5.399255849211533e-05
movie,NOUN,56,0.2126785714285714,0.002332244164360986
tag,NOUN,56,0.3007142857142858,0.10210232344220357
macro,NOUN,56,0.1648214285714285,0.00028881442439646207
adenovirus,NOUN,56,0.34500000000000003,0.41624130394802084
motivation,NOUN,56,0.30196428571428574,0.10210232344220357
installation,NOUN,56,0.1653571428571428,0.00028881442439646207
internship,NOUN,56,0.5389285714285712,0.039407372877944664
curve,NOUN,56,0.3171428571428571,0.1740459355134481
close,ADJ,56,0.23910714285714282,0.013389257934527346
formation,NOUN,55,0.2809090909090909,0.07275848462353685
age,VERB,55,0.3427272727272727,0.33666095543971797
phenotyp,VERB,55,0.5732727272727273,0.012613371854830547
clean,VERB,55,0.61,0.002257224081810571
instructive,ADJ,55,0.2303636363636363,0.008181861924299158
mentoring,NOUN,55,0.33781818181818185,0.33666095543971797
subunit,NOUN,55,0.21345454545454542,0.003365636063445771
sponge,NOUN,55,0.29472727272727267,0.12978794738617344
tick,NOUN,55,0.38636363636363635,0.8910802623798595
bovine,ADJ,55,0.17618181818181813,0.000279404350613686
cknowledgment,NOUN,55,0.29690909090909096,0.12978794738617344
cleaning,NOUN,55,0.5574545454545455,0.026755700437513096
herbarium,NOUN,55,0.3647272727272728,0.6810931173784158
cooperate,VERB,55,0.3725454545454545,0.6810931173784158
pursue,VERB,55,0.2421818181818182,0.0183265798373249
ordinator,NOUN,55,0.7203636363636364,2.8063999683455173e-06
conduction,NOUN,55,0.5394545454545454,0.05284825927191149
monkey,NOUN,55,0.43836363636363623,0.5815939808712396
enlightening,ADJ,55,0.16636363636363632,0.000279404350613686
purchase,VERB,55,0.25036363636363634,0.0183265798373249
correlation,NOUN,55,0.27309090909090905,0.07275848462353685
chair,VERB,55,0.22799999999999998,0.008181861924299158
radiological,ADJ,55,0.40890909090909094,0.9999999999999987
metal,NOUN,54,0.2987037037037037,0.1639831832339016
molecule,NOUN,54,0.2807407407407407,0.09426487651489515
inception,NOUN,54,0.3316666666666666,0.2662738037977658
correspondence,NOUN,54,0.29592592592592587,0.09426487651489515
floxed,ADJ,54,0.21296296296296297,0.0033530175103889588
call,VERB,54,0.3770370370370371,0.7816457879393277
reliability,NOUN,54,0.6574074074074074,0.00022255842048232412
professor,VERB,54,0.1809259259259259,0.0004140387511593144
stand,VERB,54,0.3096296296296296,0.1639831832339016
ant,NOUN,54,0.2764814814814815,0.050411951303609426
strengthen,VERB,54,0.36092592592592604,0.5791332473218371
focus,VERB,54,0.30925925925925923,0.1639831832339016
root,NOUN,54,0.35148148148148156,0.4049995597473288
monitor,NOUN,54,0.5455555555555557,0.03665249210468407
