filename,Names,Nouns,Organizations,Text,Verbs
ACS_Appl_Mater_Interfaces/PMC5682608.nxml,Ben Meijer;Jan Willem Borst;Stefanie C. Lange,authors;assistance;cytometry;microscopy;discussions;process;beads,,"The authors thank Ben Meijer and Jan Willem Borst for
their assistance with flow cytometry and confocal microscopy, respectively,
and Stefanie C. Lange for stimulating discussions along the process
of preparing our antifouling beads.",thank;stimulate;prepare;antifoul
ACS_Appl_Mater_Interfaces/PMC5691320.nxml,K. Roelofs;S. Bent,materials,,"We thank K. Roelofs
and S. Bent for materials.",thank
ACS_Appl_Mater_Interfaces/PMC5730945.nxml,the Richard Wolf,loan;endoscope;systems,,We are grateful to the Richard Wolf GmbH for the loan of endoscope systems.,
ACS_Appl_Mater_Interfaces/PMC5740481.nxml,BESSY II,authors;allocation;beamtime;synchrotron;staff;assistance;beamtime,PGM,"The authors thank the Helmholtz-Zentrum Berlin for the allocation
of beamtime at beamline ISISS-PGM of synchrotron BESSY II and the
BESSY staff for their assistance during the beamtime.",thank
ACS_Appl_Mater_Interfaces/PMC5740481.nxml,Electron Microscopy;Elisabeth Eitenberger,investigations;facilities;help;images,"SEM;the University Service Centre
for Transmission;Vienna University of Technology;SEM","SEM investigations
were carried out using facilities at the University Service Centre
for Transmission Electron Microscopy, Vienna University of Technology,
Austria; Elisabeth Eitenberger is gratefully acknowledged for her
help recording the SEM images.",carry;acknowledge;record
ACS_Appl_Mater_Interfaces/PMC5740481.nxml,Jiayue Wang,thanks;discussions,MIT,"A.K.O. thanks Jiayue Wang (MIT) for
helpful discussions.",
ACS_Appl_Mater_Interfaces/PMC5773935.nxml,"Heidi Piglmayer-Brezina
;Habed Habibzadeh;Bernhard Fragner;Alfred Nimmervoll",images;support,SEM,"We would like to cordially thank Heidi Piglmayer-Brezina
for taking the SEM images and Habed Habibzadeh, Bernhard Fragner,
and Alfred Nimmervoll for technical support.",like;thank;take
ACS_Appl_Mater_Interfaces/PMC5799869.nxml,Anouk F. Scheers,Scheers;work;inkjet;polymer;coating,,"Anouk F. Scheers for her initial work on inkjet printing on polymer
coating.",print
ACS_Appl_Mater_Interfaces/PMC5799869.nxml,Michael G. Debije,authors;comments;manuscript,,"The authors also thank Michael G. Debije for his valuable
comments on the manuscript.",thank
ACS_Appl_Mater_Interfaces/PMC5799876.nxml,Zeynep Sumer;Zehra Ozgenlik,Authors;discussions,,"Authors thank Zeynep Sumer and Zehra Ozgenlik
for their fruitful discussions.",thank
ACS_Appl_Mater_Interfaces/PMC5814958.nxml,Light Microscopy,authors;use;characterization;facilities,"the Harvey Flower Electron
Microscopy Suite (Department of Materials;the Facility for Imaging
;FILM;Imperial College London","The authors acknowledge
use of the characterization facilities within the Harvey Flower Electron
Microscopy Suite (Department of Materials) and the Facility for Imaging
by Light Microscopy (FILM) at Imperial College London.",acknowledge
ACS_Appl_Mater_Interfaces/PMC5814956.nxml,A. Kamp;T. Zaharia;G. ten Brink,authors;gratitude;assistance,,"The authors
express their gratitude to A. Kamp, T. Zaharia, and G. ten Brink for
the technical assistance.",express
ACS_Appl_Mater_Interfaces/PMC5864053.nxml,David Phillips Fellowship (BB,,,"David Phillips Fellowship (BB/L024551/1).
",
ACS_Appl_Mater_Interfaces/PMC5864053.nxml,"
Nigel W. Hodson",authors;facility;assistance;advice,the University of Manchester BioAFM,"The authors also thank Dr.
Nigel W. Hodson at the University of Manchester BioAFM facility for
technical assistance and advice.",thank
ACS_Appl_Mater_Interfaces/PMC5865079.nxml,Junjie Li,authors;help;TEM;measurements,TEM,"The authors are grateful to Dr. Junjie Li for
generous help in some TEM measurements.",
ACS_Appl_Mater_Interfaces/PMC5887084.nxml,"F. Galli;
A. Kros",support;discussions,,"We thank F. Galli for her support and
A. Kros for the helpful discussions.",thank
ACS_Appl_Mater_Interfaces/PMC5887086.nxml,Rikke Meyer;Brigitte Städler;Aarhus University,authors;imaging;imaging;coatings,"Aarhus University;AFM;Essi Taipaleenmäki
;SEM","The authors wish to acknowledge Dr. Aslan Hüsnü
and Rikke Meyer (Aarhus University) for AFM imaging and Essi Taipaleenmäki
and Dr. Brigitte Städler (Aarhus University) for SEM imaging
of the biocatalytic coatings.",wish;acknowledge
ACS_Appl_Mater_Interfaces/PMC5909174.nxml,D. Cunha;S. Zhou,work;work,"
M.A. Smithers;M. Salverda
;AFM","We thank
M.A. Smithers for SEM work and D. Cunha, S. Zhou, and M. Salverda
for their AFM work.",thank
ACS_Appl_Mater_Interfaces/PMC5909174.nxml,K. van den,support,"Nieuwenhuizen and D.
Post","We also thank K. van den Nieuwenhuizen and D.
Post for technical support.",thank;den
ACS_Appl_Mater_Interfaces/PMC5909180.nxml,Jeroen van Gerwen,authors;assistance;work;discussions,Alfredo,"The authors
would like to acknowledge Jeroen van Gerwen for
his invaluable technical assistance during this work and Alfredo Mameli
for fruitful discussions.",like;acknowledge
ACS_Appl_Mater_Interfaces/PMC5909180.nxml,Aileen O’Mahony,uniformity;measurements,"Oxford Instruments
","Aileen O’Mahony from Oxford Instruments
is acknowledged for carrying out the thickness uniformity measurements.
",acknowledge;carry
ACS_Appl_Mater_Interfaces/PMC5916463.nxml,Lorenzo Ferraro,authors;help,,"The authors are grateful to Lorenzo Ferraro for his technical help.
",
ACS_Appl_Mater_Interfaces/PMC5934727.nxml,Steven Moore,comments;contribution;manuscript;clarity;readability,,"We would like
to thank Dr. Steven Moore (University of Cambridge) for his valuable
comments and contribution in editing the manuscript to improve clarity
and readability.",thank;edit;improve
ACS_Appl_Mater_Interfaces/PMC5940326.nxml,Wittgensteinpreis Z250,support;FWF;project,the European Research Council,"U.D. acknowledges
support from the European Research Council (Advanced Grant “OxideSurfaces”
ERC-2011-ADG_20110209) and FWF project Wittgensteinpreis Z250.",acknowledge
ACS_Appl_Mater_Interfaces/PMC5994727.nxml,S. Sheiko;J. Bijleveld;R. Bose;R. Rulkens,authors;discussions,,"The authors thank Prof. S. Sheiko, Dr. J. Bijleveld, Dr. R. Bose,
and Dr. R. Rulkens for fruitful discussions.",thank
ACS_Appl_Mater_Interfaces/PMC5997384.nxml,Teodor Zaharia,authors;assistance,Arjen Kamp,"The authors would like to thank Arjen Kamp and Dr. Teodor Zaharia
for technical assistance.",like;thank
ACS_Appl_Mater_Interfaces/PMC5997384.nxml,Soheil Solhjoo,discussions,"
University of Groningen","A.R.C. acknowledges Soheil Solhjoo from
University of Groningen for useful discussions.",acknowledge
ACS_Appl_Mater_Interfaces/PMC5997383.nxml,Ceren Yilmaz Akkaya;Baris Yagci,authors;measurements,"XRD;
SEM–EDXS;KUYTAM;Koç University Surface
Science and Technology Center","The authors
acknowledge Dr. Ceren Yilmaz Akkaya for XRD and Dr. Baris Yagci for
SEM–EDXS measurements at KUYTAM (Koç University Surface
Science and Technology Center).",acknowledge
ACS_Appl_Mater_Interfaces/PMC5997383.nxml,Funda Yagci Acar;Ismail Lazoglu;Muzaffer Butun,fluorescence;spectroscopy;measurements;support;fabrication;mold,LSC,"Prof. Funda Yagci Acar for fluorescence spectroscopy measurements
and Prof. Ismail Lazoglu and Muzaffer Butun for their support on fabrication
of the LSC mold.",
ACS_Appl_Mater_Interfaces/PMC5997383.nxml,Mehmet Sahin,authors;discussion;properties;QDs,"Abdullah
Gul University","The authors also thank Prof. Mehmet Sahin at Abdullah
Gul University for scientific discussion on the electronic properties
of QDs.",thank
ACS_Appl_Mater_Interfaces/PMC5741077.nxml,Gregor Schulte;Yvonne Voss,authors;support;stimulating;discussions,,"The authors thank
Dipl.-Ing. Gregor Schulte for his invaluable
technical support and Dr. Yvonne Voss for stimulating discussions.",thank
ACS_Appl_Mater_Interfaces/PMC6050533.nxml,Starting Grant,,"NWO;the European
Research Council (ERC;the Dutch Arthritis
Foundation","(NWO), the European
Research Council (ERC, Starting Grant, #759425), and the Dutch Arthritis
Foundation (#12-2-411 and #17-1-405).",
ACS_Appl_Mater_Interfaces/PMC6025883.nxml,Michael Smith;Thomas Bennett,authors;help;aerosol;jet;printing;help;data;acquisition;access;equipment;materials;synthesis,LabVIEW,"The authors are grateful
to Michael Smith for his help with aerosol-jet printing, to Dr Sam
Crossley and Chess Boughey for their help with LabVIEW data acquisition
and to Dr Thomas Bennett for access to equipment for materials synthesis.",
ACS_Appl_Mater_Interfaces/PMC6023265.nxml,Rik Mom;Qirong Zhu,authors;discussions;results,,"The
authors are grateful to Dr. Rik Mom and Dr. Qirong Zhu for discussions
about the XPS results.",
ACS_Appl_Nano_Mater/PMC5999231.nxml,Niya Bowers;Pius Tse;Chih-Duen Tse,discussion,,"Dr. Niya Bowers, Dr. Pius Tse, and Dr. Chih-Duen Tse for intellectual
discussion.",
ACS_Appl_Nano_Mater/PMC6066757.nxml,L. Pellegrino;A. Gerbi,authors;van;der;A.;discussions;suggestions,"
Sar, M. Scarselli","The authors thank D. Davidovikj, P.G. Steeneken,
T. van der
Sar, M. Scarselli, L. Pellegrino, and A. Gerbi for fruitful discussions
and important suggestions.",thank
ACS_Appl_Nano_Mater/PMC6083416.nxml,"
Helen Waller",assistance,,"We thank Dr.
Helen Waller for expert technical assistance.
",thank
ACS_Biomater_Sci_Eng/PMC4426347.nxml,Rachel Stern,contribution;integrity;degradation;studies,,"We thank
Rachel Stern for her contribution to sponge integrity and degradation
studies.",thank;sponge
ACS_Biomater_Sci_Eng/PMC4426347.nxml,"Chiara E. Ghezzi
",assistance;properties;silk;scaffolds,,"We thank Dr. Chiara E. Ghezzi
for her assistance in analyzing the mechanical properties of silk
scaffolds.",thank;analyze
ACS_Biomater_Sci_Eng/PMC4462992.nxml,Lori Setton;Aubrey Francisco,authors;use;instrument;help;measurements,AR,"The authors
thank Dr. Lori Setton for use of the AR-G2 instrument
and Dr. Aubrey Francisco for help with rheological measurements.",thank
ACS_Biomater_Sci_Eng/PMC4517957.nxml,Joe Beesley,groups;discussions,,"We thank
the D.N.W. and B.S. groups and Joe Beesley in particular
for useful discussions.",thank
ACS_Biomater_Sci_Eng/PMC4604486.nxml,Alexander R.,,,"We gratefully acknowledge
Professor Alexander R.",acknowledge
ACS_Biomater_Sci_Eng/PMC4604486.nxml,Richard Novick;Matthew C. D. Carter;Uttam Manna,donation;strain;donation;strain;assistance;release;experiments;discussions,,"Horswill for donation of the  S. aureus  AH1747 strain, Professor Richard Novick for donation of the RN6390B
strain, Matthew C. D. Carter for technical assistance with release
experiments, Dr. Uttam Manna for many helpful discussions, and Huong
",
ACS_Biomater_Sci_Eng/PMC4642218.nxml,Dong Soo Hwang;Danny DeMartini;Maryte Gylys;Wei Wei,gift;mfp-1;cuticle;micrograph;discussions;polymer;dynamics;assistance;protein;purification;analysis;assistance;modification,"POSTECH;Claus
Eisenbach","We thank Dong Soo Hwang of POSTECH for the gift of
recombinant mfp-1, Danny DeMartini for the cuticle micrograph, Claus
Eisenbach for fruitful discussions on polymer dynamics, Maryte Gylys
for her assistance in protein purification and turbidimetric analysis,
and Wei Wei for her assistance in rmfp-1 enzymatic modification.",thank
ACS_Biomater_Sci_Eng/PMC4426350.nxml,Christina Wege,team;lysine;mutant,"University of Stuttgart)
;TMV","Prof. Christina Wege and team (University of Stuttgart)
are
thanked for providing the TMV lysine mutant.",thank;provide
ACS_Biomater_Sci_Eng/PMC4426350.nxml, N.,help;production;growth;benthamiana;plants,CWRU Farm,"CWRU Farm is thanked
for help with scaled-up production and growth of  N. benthamiana  plants.",thank;scale
ACS_Biomater_Sci_Eng/PMC4426351.nxml,Angel Syrett;Andrew Ellington,cover;image,,"The cover image was designed by Peter
Allen, Angel Syrett, and Andrew Ellington.",design
ACS_Biomater_Sci_Eng/PMC4680929.nxml,A. Beaven,assistance;microscopy,"the University of Maryland Imaging
Core Facility","We acknowledge A. Beaven at the University of Maryland Imaging
Core Facility for assistance in confocal microscopy.",acknowledge
ACS_Biomater_Sci_Eng/PMC4603720.nxml,"
Christopher Wolfram",assistance;measurements,,"We thank Mr.
Christopher Wolfram for assistance with Raman measurements.",thank
ACS_Biomater_Sci_Eng/PMC5059754.nxml,Rachelle Palchesko Simko,assistance;testing,,"We thank Dr. Rachelle Palchesko Simko for technical
assistance
with uniaxial tensile testing.",thank
ACS_Biomater_Sci_Eng/PMC5350605.nxml,E. Bouwman,support;input,"The European Research Council
","The European Research Council
is kindly acknowledged for a Starting Grant to S.B. Prof. E. Bouwman
is gratefully acknowledged for her support and input.",acknowledge;acknowledge
ACS_Biomater_Sci_Eng/PMC5558191.nxml,Carol-Anne Smith,support,,"We thank Carol-Anne Smith for technical
support.",thank
ACS_Biomater_Sci_Eng/PMC5596412.nxml,DE- FG02-00ER45810,,,"DE- FG02-00ER45810.
",
ACS_Biomater_Sci_Eng/PMC5596412.nxml,Agència de Gestió,d’Ajust,,"(Agència de Gestió d’Ajust
",
ACS_Biomater_Sci_Eng/PMC5596412.nxml,Mark McClendon;Mark Seniw,experiments;illustrations;discussions,SEM,"We
thank Mark McClendon for SEM experiments and Mark Seniw for schematic
illustrations and helpful discussions.",thank
ACS_Biomater_Sci_Eng/PMC5686564.nxml,Anne Tuukkanen,authors;beamtime;assistance;beamline;data;collection,"DESY;Manfred
Roessle","The authors also thank DESY for SAXS beamtime and Manfred
Roessle and Anne Tuukkanen for assistance in using beamline X33 during
data collection.",thank
ACS_Biomater_Sci_Eng/PMC5727470.nxml,Monique Kersten,authors;assistance;experiment,"
CAPES Foundation;
Ministry of Education;Brasilia-DF;Grant
9424/2014-08;Martijn Martens;the Department
of Biomaterials","The authors would like to acknowledge
CAPES Foundation,
Ministry of Education of Brazil, Brasilia-DF 70040-020, Brazil (Grant
9424/2014-08) and Martijn Martens and Monique Kersten from the Department
of Biomaterials, Radboudumc for the assistance with this experiment.",like;acknowledge
ACS_Biomater_Sci_Eng/PMC5739512.nxml,Yvonne Voß;Gregor Schulte,Dipl,,"We thank Dr. Yvonne Voß, Dipl.-Ing.
Gregor Schulte, and
Dipl.-Chem.",thank
ACS_Biomater_Sci_Eng/PMC5739512.nxml,Petra Frank;Ulrike Ritz,support;advice,"University Medical Center of the Johannes
","Ing. Petra Frank for their support and helpful advice,
as well as Dr. Ulrike Ritz (University Medical Center of the Johannes
",
ACS_Biomater_Sci_Eng/PMC5739512.nxml,Artjom Herberg;Dirk Kuckling,analysis,"Universität
Paderborn;GPC","We are also very grateful
to Dr. Artjom Herberg and Prof. Dr. Dirk Kuckling (Universität
Paderborn, Germany) for the GPC analysis of PDX.",
ACS_Biomater_Sci_Eng/PMC5351555.nxml,Judy Poore,help;use;cryostat,,"We wish to thank
Ms. Judy Poore for the help with the use of Leica 3050S cryostat.
",wish;thank
ACS_Biomater_Sci_Eng/PMC5850091.nxml,Justin Cooper-White,authors;discussions;diffusion;proteins;hydrogel;matrices,,"Additionally,
the authors thank Prof. Justin Cooper-White for helpful discussions
related to diffusion of large secreted proteins out of hydrogel-based
synthetic matrices.",thank;relate;base
ACS_Biomater_Sci_Eng/PMC5997385.nxml,Ismail Lazgolu;Muzaffer Butun,master;stamps,,"We thank Prof. Ismail Lazgolu
and Muzaffer Butun for helping to make the master macro stamps;",thank;help
ACS_Biomater_Sci_Eng/PMC5997385.nxml,Daniel Aaron Press;Sven Holmstrom,discussions;master;stamp,Koc University,"Dr.
Daniel Aaron Press and Dr. Sven Holmstrom of Koc University, Turkey,
for the valuable discussions about making the micro master stamp;
and Ms.",make
ACS_Biomater_Sci_Eng/PMC5997385.nxml,Itir Bakis Dogru;Emel Yilgor,contact;angle;measurements,,"Itir Bakis Dogru and Prof. Emel Yilgor for the contact angle
measurements.",
ACS_Biomater_Sci_Eng/PMC6039960.nxml,Everett Crisman,field;emission;scanning;electron;microscope;biomaterial,"R.I. Consortium for Nanoscience
& Nanotechnology","We would like to thank Professor Dr. Everett Crisman
for the Zeiss SIGMA VP field emission scanning electron microscope
we used to characterize our biomaterial from R.I. Consortium for Nanoscience
& Nanotechnology.",like;thank;characterize
ACS_Biomater_Sci_Eng/PMC6039960.nxml,"Al Bach;
Kim Andrews",advice;access;xCELLigence;system;field;microscopes;core;facility,"RI-INBRE
","We would also like to thank Dr. Al Bach and
Kim Andrews for their expert advice and giving us easy access to use
the xCELLigence system and bright field microscopes from RI-INBRE
core facility.",like;thank;give;use
ACS_Biomater_Sci_Eng/PMC6039960.nxml,Paul Kintz;Gregory Rosche;Taylor DiLeo,capstone;engineering;students;designing;building;stimulation;setup,,"Finally, a special thank you to the senior capstone
undergraduate engineering students Paul Kintz, Gregory Rosche, and
Taylor DiLeo for designing, building, and testing our custom magnetic
stimulation setup.",thank;test
